sl.no,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
1321,0.786569,-1.418005,-0.276008,0.262788,0.16638,-0.31456,0
1322,1.475523,-2.021997,-0.345197,0.360341,0.14573,-0.266044,0
1323,2.260414,-3.373968,-0.192704,0.463037,0.101274,-0.046324,0
1324,2.541583,-3.524765,0.24422,0.489216,0.216347,0.12815,0
1325,2.255414,-3.926108,-0.106573,0.131204,0.128535,0.344768,0
1326,2.437595,-3.26417,-0.098672,-0.226477,0.146411,0.242959,0
1327,3.503438,-1.651863,-0.625267,-0.213636,0.436068,0.302311,0
1328,3.761842,0.181036,-0.739042,0.189075,0.776173,0.163411,0
1329,3.07939,1.13947,-0.335909,0.18888,0.719374,0.44514,0
1330,2.464867,0.238178,-0.052763,0.030839,0.569657,0.472884,0
1331,2.043648,-2.686805,0.778052,0.017332,0.09157,0.399015,0
1332,1.882662,-4.164202,1.414412,0.362863,0.041109,0.216551,0
1333,1.582528,-3.566116,2.08987,0.490528,-0.003189,0.230274,0
1334,1.24484,-2.621687,1.967729,0.202561,-0.274985,0.330435,0
1335,0.822148,-2.459456,1.458231,-0.175711,-0.502589,0.463748,0
1336,0.18244,-2.306301,1.275174,-0.202555,-0.501092,0.505648,0
1337,-0.159304,-1.915295,1.026595,-0.199113,-0.483444,0.576832,0
1338,-0.489246,-1.051282,0.761468,-0.1987,-0.347128,0.429599,0
1339,-0.661681,-0.197714,0.574368,-0.181524,-0.345381,0.31047,0
1340,-0.665621,0.471758,0.458114,-0.136536,-0.326985,0.119321,0
1341,-0.858752,0.486201,0.477043,-0.061346,-0.316741,0.005965,0
1342,-1.223079,0.267376,0.371161,-0.061243,-0.251753,0.026702,0
1343,-1.448094,0.416677,0.259371,-0.064118,-0.32352,0.122847,0
1344,-1.3876,0.787316,0.226204,-0.025629,-0.386666,0.180443,0
1345,-1.40789,1.163807,0.131576,0.010272,-0.374357,0.217078,0
1346,-1.258529,1.286143,-0.221119,0.001854,-0.415909,0.265723,0
1347,-1.066629,1.376381,-0.575612,-0.061102,-0.436497,0.283616,0
1348,-1.087631,1.566455,-0.937061,-0.076405,-0.409581,0.248768,0
1349,-1.290334,1.932884,-1.287187,-0.068991,-0.141177,0.14535,0
1350,-1.47325,1.37544,-0.786754,-0.15904,0.983721,-0.16193,0
1351,-2.002427,-0.766436,0.637302,-0.175294,0.685999,-0.194204,0
1352,-2.280881,-1.691287,0.660043,-0.12426,0.085867,-0.222135,0
1353,-1.986231,-1.384668,0.4502,-0.201966,0.172005,-0.190589,0
1354,-1.16478,0.180893,0.369543,-0.29265,0.190323,-0.119305,0
1355,-0.287879,1.64555,0.432543,-0.116849,-0.386878,0.454516,0
1356,0.751724,2.156713,0.37292,-0.044981,-0.407845,0.547854,0
1357,1.263302,1.952766,0.049879,0.105212,-0.060151,0.042964,0
1358,-0.348239,0.638407,-0.201145,0.931171,0.370477,-0.781809,0
1359,0.759102,-0.69101,0.15867,0.926499,0.551661,0.067338,0
1360,0.141101,-0.394148,0.515032,0.755353,1.612064,-1.498526,0
1361,1.999605,0.403079,0.136023,-0.142089,-0.147648,1.223323,0
1362,1.481371,2.266313,0.036012,-0.164086,-0.566632,0.925395,0
1363,-0.521451,0.234758,0.192336,-0.10828,-0.313006,0.050299,0
1364,-0.859283,-1.077776,-0.018781,-0.075358,-0.027406,0.074076,0
1365,-0.244769,-0.453196,-0.100747,-0.013777,0.118269,-0.16249,0
1366,0.055908,0.775704,-0.254045,-0.003436,-0.140883,-0.082516,0
1367,0.292624,0.941232,-0.295333,-0.018264,-0.266389,-0.373716,0
1368,0.441378,0.43312,-0.430375,0.067129,-0.308709,-0.178933,0
1369,0.893858,0.253624,-0.157792,0.316025,-0.018201,-0.183171,0
1370,1.408149,-0.16996,0.362294,0.495192,0.018188,-0.213916,0
1371,2.096401,-0.990912,0.470703,0.495855,-0.127841,-0.143106,0
1372,3.011499,-2.289509,-0.048943,0.219035,0.105869,-0.13033,0
1373,2.992383,-3.277784,-0.10763,-0.031706,0.444876,0.251655,0
1374,2.67944,-3.777471,0.18138,-0.198905,0.443165,0.409416,0
1375,1.928078,-2.341173,0.489417,-0.191179,0.659726,0.321448,0
1376,1.453846,-1.637945,0.597367,-0.248963,0.291098,0.238136,0
1377,1.068178,-0.954111,0.683527,-0.192972,0.066712,0.269319,0
1378,0.481921,-0.205933,0.83657,-0.151671,-0.171201,0.277334,0
1379,-0.186296,0.97314,0.663749,-0.049485,-0.44236,0.21356,0
1380,-1.04969,1.674652,0.473085,-0.099989,-0.32496,0.127466,0
1381,-1.772057,1.61661,0.429658,-0.136735,-0.27702,0.074353,0
1382,-2.565771,1.267267,0.301716,-0.285803,-0.276443,0.064725,0
1383,-3.121292,1.267258,-0.013017,-0.438934,-0.316082,0.008198,0
1384,-3.15189,1.629145,-0.442052,-0.400933,-0.339449,-0.023152,0
1385,-2.727557,1.984535,-0.972586,-0.129434,-0.273361,-0.001637,0
1386,-1.904099,0.562438,-1.164769,0.110408,0.984295,-0.276902,0
1387,-2.06215,-2.772995,0.049765,0.217211,0.891311,-0.191938,0
1388,-2.475937,-2.372364,0.652043,0.005829,-0.174355,-0.224307,0
1389,-1.544412,-0.572538,0.76627,-0.270398,-0.659909,-0.100601,0
1390,0.740767,0.901008,0.84871,-0.167672,-0.950333,0.535329,0
1391,1.225299,2.169899,0.658189,-0.121034,-0.859168,0.442367,0
1392,0.193348,1.681046,0.460395,0.037204,0.048196,-0.543734,0
1393,-1.079355,-1.751526,0.561658,0.45395,2.152434,-0.984624,0
1394,1.373474,-0.068787,-0.132665,0.579695,1.854801,-0.244192,0
1395,1.207296,-0.10713,0.009365,0.15464,-0.123728,0.405784,0
1396,0.234039,0.355219,0.048976,0.144819,-0.363153,0.088367,0
1397,-0.095445,0.525229,0.17678,0.112408,-0.050343,0.167839,0
1398,-0.084926,1.254593,-0.01102,-0.139922,-0.126916,0.211547,0
1399,-0.38084,1.181006,-0.000174,-0.126024,-0.234621,-0.003184,0
1400,-0.397037,-0.13198,0.155219,-0.083651,-0.296061,-0.362571,0
1401,-0.113123,-0.444791,-0.185296,-0.175065,-0.149511,-0.15894,0
1402,0.431827,0.263547,-0.373609,-0.166157,-0.176152,-0.120325,0
1403,0.575429,0.479002,-0.299174,0.082533,-0.157159,-0.101406,0
1404,0.665219,-0.076687,0.058951,0.181785,-0.125829,-0.107786,0
1405,1.1102,-0.629548,0.201637,0.335772,-0.212146,-0.053387,0
1406,1.926217,-0.612468,0.018239,0.249961,0.239058,-0.081017,0
1407,2.308246,-1.406915,0.15759,0.038329,0.394962,-0.071161,0
1408,2.362159,-2.588009,0.036635,-0.138928,0.46057,-0.12594,0
1409,2.398693,-2.619746,-0.0507,-0.36251,0.941427,0.025358,0
1410,2.118854,-2.607383,0.030651,-0.213095,0.919412,0.224294,0
1411,1.752201,-2.985304,0.284947,-0.160316,0.204545,0.350474,0
1412,1.206309,-1.722103,0.279515,-0.092448,-0.175069,0.261258,0
1413,0.604463,-0.087048,0.038207,-0.075069,-0.147657,0.162194,0
1414,0.026959,0.366444,0.084867,-0.013332,0.012729,-0.120726,0
1415,-0.694974,0.726714,0.126364,-0.085204,-0.216751,0.198955,0
1416,-1.157187,1.349516,0.090291,-0.2344,-0.271258,0.346445,0
1417,-1.512714,1.318586,-0.124729,-0.275553,-0.298957,0.320107,0
1418,-1.848692,1.136173,-0.569086,-0.33769,-0.353095,0.283543,0
1419,-1.962727,1.25317,-0.956729,-0.288518,-0.308575,0.160355,0
1420,-1.930468,1.718846,-1.022262,-0.120209,-0.212777,-0.01414,0
1421,-1.944169,1.590881,-0.711341,-0.013578,-0.083205,-0.275176,0
1422,-1.923832,0.528506,-0.123384,0.121055,0.011596,-0.308545,0
1423,-2.400216,-1.021708,0.348498,0.133299,-0.041366,-0.214104,0
1424,-2.909228,-1.294618,0.572823,0.038963,-0.092413,-0.117151,0
1425,-2.392555,-1.199594,0.604084,-0.104475,-0.078981,-0.057874,0
1426,-0.986788,-1.070187,0.590237,-0.31811,-0.101479,-0.389458,0
1427,-0.156242,-0.938933,0.612962,-0.483262,-0.221726,-0.346709,0
1428,0.470775,1.793521,0.330761,-0.223114,-0.244724,0.7562,0
1429,1.578923,3.930329,-0.062683,-0.193068,-0.058104,0.570375,0
1430,1.010447,2.51126,-0.338301,0.027834,0.533547,-0.648033,0
1431,-1.209306,-0.682281,-0.317667,0.90367,0.92918,-0.545899,0
1432,0.640982,-1.029752,-0.009468,0.971406,0.867295,-0.720445,0
1433,0.915444,0.884946,0.18548,0.575882,0.755871,-0.314558,0
1434,0.721104,1.06043,0.159329,0.017717,-0.028985,0.428837,0
1435,0.09778,0.185347,0.289624,-0.017321,-0.131421,0.156237,0
1436,-0.921447,-0.600593,0.049571,-0.096154,-0.138108,0.053881,0
1437,-0.654332,-0.235232,0.091561,0.016138,0.041458,-0.108472,0
1438,-0.284026,1.212244,0.095498,-0.028956,-0.05646,-0.013865,0
1439,0.087864,1.82242,0.096245,-0.055381,-0.242265,-0.095758,0
1440,0.188553,0.770348,-0.09612,-0.033107,-0.314731,-0.407377,0
1441,0.102095,0.020701,-0.363887,-0.035632,-0.304285,-0.197156,0
1442,0.43153,0.086192,-0.244165,0.021869,-0.287497,-0.218163,0
1443,0.971099,-0.027116,0.183833,0.199177,-0.199177,-0.091887,0
1444,1.689083,-0.203424,0.494586,0.202955,-0.202809,0.038188,0
1445,2.636544,-0.284112,0.404099,0.033498,-0.198053,-0.727244,0
1446,3.077543,-2.680183,-0.177272,-0.079867,0.002872,-0.39705,0
1447,3.333887,-2.707557,-0.745877,-0.102582,0.496704,0.278037,0
1448,3.06021,-3.052769,-0.49311,-0.153606,0.760111,0.160766,0
1449,2.500838,-1.836484,0.321819,0.180859,1.02424,0.273742,0
1450,1.990855,-2.093171,1.018271,0.265458,0.857792,0.199609,0
1451,1.688241,-1.207228,1.105821,-0.188825,-0.156214,0.14546,0
1452,0.750892,-0.20996,0.810644,-0.184933,-0.573239,0.332949,0
1453,-0.240412,1.265137,0.416201,-0.212146,-0.632775,0.360528,0
1454,-1.338432,1.85837,0.334064,-0.149221,-0.233248,0.187843,0
1455,-2.111202,1.455554,0.24052,-0.212028,-0.293447,0.167525,0
1456,-2.701453,1.479542,0.081474,-0.263009,-0.336073,0.119822,0
1457,-3.180255,2.047551,-0.356296,-0.29504,-0.354972,0.105056,0
1458,-3.631815,2.632826,-1.140035,-0.24597,-0.336986,0.017048,0
1459,-3.548514,2.409583,-1.860216,-0.181408,-0.252733,-0.067902,0
1460,-1.81306,-0.857401,-0.756458,0.198699,1.208389,-0.279886,0
1461,-1.544099,-2.839841,0.331138,0.028501,-0.424309,-0.457623,0
1462,-1.441317,-1.598095,0.067482,-0.212703,-1.040658,-0.15547,0
1463,0.130188,0.026318,-0.196019,-0.0566,-1.072101,0.623789,0
1464,0.969465,1.047681,0.200572,0.000737,-0.720915,0.357386,0
1465,-0.70962,0.888499,0.703931,0.150125,0.663399,-0.292149,0
1466,0.393061,1.557976,1.490577,-0.032551,1.618191,-0.212654,0
1467,0.778295,0.724564,-0.081291,-0.090858,0.264437,0.179209,0
1468,0.265399,-0.662886,-0.586229,0.280647,0.377343,-0.176139,0
1469,0.475652,0.011031,-0.401889,0.653008,0.468425,0.089977,0
1470,0.790348,1.684468,-0.380471,-0.00072,-0.210235,0.014778,0
1471,0.139292,1.503057,-0.270487,-0.00094,-0.251559,-0.090712,0
1472,-0.459581,0.370207,0.097455,0.102186,-0.254179,-0.140959,0
1473,-0.540244,-0.094483,0.490593,0.078597,-0.197873,-0.023935,0
1474,0.037297,-0.166198,0.341963,0.049453,-0.205834,-0.087269,0
1475,0.585719,-0.323081,-0.060998,0.0157,-0.187369,-0.231903,0
1476,1.040205,-0.263239,-0.235225,-0.003086,-0.305842,-0.130448,0
1477,1.452474,-0.710733,-0.306547,0.045763,-0.318626,-0.131408,0
1478,1.955538,-1.512603,-0.280641,0.163686,-0.127842,0.045334,0
1479,2.170353,-2.217089,-0.115868,0.216397,0.194071,0.014289,0
1480,2.016843,-2.980042,-0.195011,0.057859,0.386492,0.060107,0
1481,1.790037,-2.797429,-0.111372,-0.103224,0.705637,0.136236,0
1482,1.343496,-2.082669,0.019189,-0.153734,0.93344,0.229042,0
1483,0.944443,-1.247694,0.14886,-0.275285,0.551924,0.257174,0
1484,0.631022,-0.900609,0.202841,-0.313633,0.194371,-0.060857,0
1485,0.095462,-0.672958,-0.052224,0.152898,0.086775,0.053608,0
1486,-0.562704,0.195934,0.078798,0.114146,0.128057,0.087597,0
1487,-0.851927,0.523532,0.18959,-0.059597,-0.021402,0.175043,0
1488,-1.145739,0.719296,0.239629,-0.227495,-0.274265,0.218284,0
1489,-1.511891,0.800908,0.128009,-0.257684,-0.352867,0.244997,0
1490,-1.683647,1.071854,-0.080773,-0.275466,-0.450205,0.285818,0
1491,-1.720571,1.42439,-0.297264,-0.150446,-0.436291,0.312454,0
1492,-1.618782,1.408509,-0.409764,-0.111353,-0.454463,0.268784,0
1493,-1.531989,0.991894,-0.196048,-0.086035,-0.29647,0.189535,0
1494,-1.766829,0.004507,0.508604,-0.07175,-0.162784,0.129757,0
1495,-2.470039,-0.628273,0.852743,-0.063844,-0.013644,0.030542,0
1496,-3.098253,-1.110806,0.323408,-0.262904,0.155014,-0.743861,0
1497,-2.156227,-4.53443,-0.003183,-0.337201,0.108659,-0.982976,0
1498,-0.673186,-3.89454,0.394121,-0.34916,0.069054,-0.635526,0
1499,0.337561,1.37193,0.114558,-0.31424,-0.064195,0.350458,0
1500,0.972947,5.928261,-0.206241,-0.083404,-0.112034,0.573919,0
1501,2.089979,5.622104,-0.269617,0.0102,-0.17298,0.490633,0
1502,2.007849,2.095035,-0.479315,0.026698,0.141791,0.290511,0
1503,-1.086723,-0.478154,-0.323513,0.630894,0.688993,-0.009471,0
1504,-1.929225,-2.947034,-0.499287,1.157839,0.884116,-0.586294,0
1505,0.537739,-0.236947,0.018673,0.955026,0.442823,-0.133124,0
1506,0.42138,1.772174,0.382754,0.153581,0.37586,0.101631,0
1507,0.09741,0.807485,0.284519,-0.095929,0.128671,-0.231111,0
1508,-0.188311,-0.487359,0.131399,-0.072136,-0.06599,0.041005,0
1509,-0.358204,-0.548646,-0.112196,-0.088876,-0.214677,0.179353,0
1510,-0.686417,0.054103,-0.310745,-0.090275,-0.252309,0.17323,0
1511,-0.73959,0.155126,-0.486435,0.09339,-0.318253,-0.04424,0
1512,-0.552043,0.227483,-0.362372,0.152471,-0.362044,-0.110493,0
1513,-0.478638,0.423217,-0.356769,0.205618,-0.393527,-0.269603,0
1514,-0.137072,-0.030764,-0.609106,0.195133,-0.256337,-0.288136,0
1515,-0.07364,-0.608471,-0.582285,0.375027,-0.158027,-0.060508,0
1516,-0.103454,-0.8447,-0.355728,0.475491,-0.132404,-0.120607,0
1517,-0.14537,-1.004932,-0.209469,0.580597,-0.208632,-0.367511,0
1518,0.018534,-1.874381,-0.039499,0.595993,-0.255388,-0.269484,0
1519,0.287683,-3.192167,0.003594,0.597792,-0.25527,-0.256333,0
1520,0.982384,-3.947317,0.167511,0.497577,-0.069424,-0.168017,0
1521,1.662872,-3.795892,0.603632,0.201316,0.271528,0.124115,0
1522,1.867079,-3.433353,0.872717,0.10975,0.648052,0.325499,0
1523,2.024786,-2.011921,0.913658,0.082662,1.273601,0.123433,0
1524,1.921976,0.280671,0.441053,0.071663,1.3396,0.179683,0
1525,1.821848,1.377803,0.553247,0.012016,1.219327,0.137864,0
1526,1.462319,-1.645394,0.850507,-0.125656,0.874798,0.083899,0
1527,0.350546,-4.051953,1.306229,0.300886,0.282937,0.276219,0
1528,0.262213,-3.288372,2.50211,0.454232,0.24697,0.241364,0
1529,-0.24694,-2.644074,2.725259,0.357018,0.085921,0.174617,0
1530,-0.785335,-3.964497,2.263855,-0.049644,-0.274306,0.364859,0
1531,-0.928413,-4.032334,1.504505,-0.092103,-0.380206,0.419004,0
1532,-1.052921,-3.649031,0.86328,-0.175527,-0.508467,0.569459,0
1533,-1.073568,-3.318589,0.56361,-0.391967,-0.407256,0.722909,0
1534,-1.034074,-2.818242,0.346395,-0.422262,-0.356857,0.648128,0
1535,-0.960003,-2.05768,0.293595,-0.515902,-0.376564,0.361546,0
1536,-0.924239,-1.341457,0.173286,-0.458505,-0.332049,0.234278,0
1537,-0.927404,-1.329852,-0.061759,-0.365621,-0.284204,0.123328,0
1538,-1.042263,-1.593209,-0.170115,0.051934,-0.065281,-0.208543,0
1539,-1.180133,-1.589762,-0.113398,0.168222,0.025329,-0.382566,0
1540,-1.048203,-1.642426,0.154646,0.297439,0.212771,-0.659455,0
1541,-0.408855,-1.747094,0.466894,0.432684,0.324452,-0.537066,0
1542,-0.348018,-0.714193,0.784326,0.421576,0.287865,-0.369064,0
1543,-0.109417,-0.841513,0.98164,0.029588,0.046573,-0.405855,0
1544,-0.172926,-0.682753,1.027995,-0.024236,0.175889,-0.30693,0
1545,-0.597169,0.061325,0.73459,0.077358,0.75999,0.069221,0
1546,-0.069005,-0.187893,-0.002747,-0.086262,1.07663,0.377477,0
1547,0.624506,-0.942196,-0.04928,-0.268715,-0.373878,0.667768,0
1548,-0.525353,1.175507,-0.367673,-0.260724,-0.673703,0.79773,0
1549,-0.469868,1.093188,-1.40656,0.012171,-0.460207,0.714606,0
1550,-0.016844,1.466087,-2.609896,0.299359,-0.240303,0.702937,0
1551,-0.1805,-0.213914,-3.250888,0.416654,-0.096693,0.673402,0
1552,-1.444461,-3.613523,-1.01423,0.625864,1.033045,0.497884,0
1553,-1.939804,-4.055547,0.994338,0.643827,0.187331,-0.002067,0
1554,-2.043598,-1.955545,1.264387,0.356816,-0.034446,0.109295,0
1555,-2.37661,-0.361542,1.465117,-0.048328,-0.102686,0.169855,0
1556,-2.483219,-0.642267,1.164561,-0.113111,-0.019289,0.055486,0
1557,-2.23206,-1.96432,0.692651,-0.08701,-0.074086,0.064574,0
1558,-2.319106,-2.040019,0.51802,-0.157475,-0.137009,0.026558,0
1559,-2.22596,-1.384693,0.390684,-0.18869,-0.163433,-0.065085,0
1560,-1.754412,-1.173302,0.131993,-0.181656,-0.16643,-0.09277,0
1561,-1.36718,-1.041221,-0.199825,0.105667,-0.006144,-0.173027,0
1562,-1.410078,-0.979841,-0.327322,0.230014,0.011638,-0.276991,0
1563,-1.447653,-1.095569,-0.391529,0.261316,-0.056855,-0.195837,0
1564,-0.959994,-0.924347,-0.475936,0.275984,-0.05924,-0.155375,0
1565,-0.571393,-0.492799,-0.574188,0.275789,0.181901,-0.323278,0
1566,-0.753546,-0.603208,-0.511225,0.309842,0.174119,-0.346899,0
1567,-0.374624,-1.257618,-0.490649,0.329463,0.211558,-0.284142,0
1568,-0.061245,-1.308828,-0.476644,0.26352,0.399702,-0.440893,0
1569,0.251318,-1.658798,-0.341552,0.212295,0.241062,-0.378666,0
1570,0.797393,-1.771192,-0.413438,0.353245,0.16975,-0.358598,0
1571,1.562861,-2.442672,-0.721288,0.433708,0.150031,-0.273521,0
1572,2.246079,-3.352354,-0.530547,0.591214,0.051416,-0.012248,0
1573,2.943591,-2.860556,0.019556,0.675352,0.127956,0.174838,0
1574,3.165331,-2.901581,0.495448,0.553366,0.149024,0.265633,0
1575,2.342658,-3.177749,0.4751,0.052741,0.221882,0.430001,0
1576,3.198059,-1.568023,0.242936,0.201368,0.594137,0.335547,0
1577,3.486234,0.277415,0.164604,0.518815,0.673478,0.168525,0
1578,2.862834,0.251584,-0.027725,0.460497,0.604618,0.444781,0
1579,2.355614,-1.809725,0.145494,0.040364,0.249659,0.475421,0
1580,1.414727,-4.237717,1.016907,0.239519,0.008675,0.374841,0
1581,1.207225,-4.146844,2.179703,0.542495,0.096813,0.229599,0
1582,0.839735,-3.700375,2.734175,0.401783,0.015367,0.309367,0
1583,0.340223,-4.024554,2.452296,0.229238,-0.294513,0.513526,0
1584,0.21896,-4.280572,2.113151,0.116311,-0.477356,0.612088,0
1585,-0.199432,-4.061985,1.892031,0.104516,-0.516257,0.626137,0
1586,-0.678881,-3.495612,1.5974,-0.000819,-0.343378,0.681888,0
1587,-0.999872,-2.588818,1.282075,-0.186282,-0.203272,0.55117,0
1588,-1.236831,-1.804448,1.139477,-0.201844,-0.165892,0.486287,0
1589,-1.358843,-1.079078,0.999895,-0.231887,-0.095037,0.361228,0
1590,-1.399598,-0.566989,0.846198,-0.202071,-0.148193,0.115407,0
1591,-1.56758,-0.370767,0.67279,-0.166384,-0.150326,0.043896,0
1592,-1.721204,-0.181585,0.383054,-0.079474,-0.026179,-0.072646,0
1593,-1.964017,-0.412712,0.051574,0.046194,0.120018,-0.282063,0
1594,-1.713556,-0.664099,0.096374,0.138105,0.158433,-0.36227,0
1595,-0.809197,-0.384275,0.463392,0.394776,0.264143,-0.387219,0
1596,-0.241145,0.706675,0.742631,0.478744,-0.070295,-0.236759,0
1597,-0.091468,0.937733,0.90575,0.314657,-0.187315,-0.146886,0
1598,-0.318894,0.684893,0.929055,0.151043,-0.340691,0.309423,0
1599,-0.848086,2.053587,0.635185,-0.138145,-0.047633,0.749187,0
1600,-0.327509,2.058604,-0.53623,-0.39666,0.627084,0.281752,0
1601,2.741511,-3.318191,-1.775882,-0.277921,0.35592,0.343575,0
1602,0.256805,-0.558558,-1.89505,-0.151256,-0.386675,0.677875,0
1603,-0.375146,-0.433166,-0.738468,0.27342,-0.144121,0.404362,0
1604,-0.631008,0.208848,0.101749,0.626256,0.350798,0.33131,0
1605,-0.875819,-0.443775,0.748218,0.266223,0.117986,0.13383,0
1606,-1.208929,-0.896725,0.822315,0.197222,0.106053,0.069993,0
1607,-1.287121,-0.921132,0.866666,0.0467,-0.113029,0.154496,0
1608,-1.220753,-0.230794,0.797852,-0.031669,-0.157005,0.08032,0
1609,-1.212417,0.295991,0.65623,-0.128827,-0.191741,-0.001425,0
1610,-0.966675,0.164954,0.445538,-0.338237,-0.210688,-0.114403,0
1611,-0.423484,-0.164654,0.084423,-0.221184,-0.265764,-0.167749,0
1612,-0.080259,-0.226711,-0.144904,-0.047587,-0.257715,-0.232493,0
1613,0.321574,0.066292,-0.239681,0.0398,-0.226308,-0.235032,0
1614,0.694875,0.354333,-0.400881,0.080868,-0.353538,-0.166228,0
1615,0.819,0.416827,-0.419322,0.139303,-0.416866,-0.114016,0
1616,0.7601,0.213231,-0.336151,0.042221,-0.390791,-0.120857,0
1617,0.72136,0.114505,-0.122651,0.097449,-0.234516,-0.076747,0
1618,1.023102,0.486654,0.056305,0.266414,-0.150913,-0.048607,0
1619,1.803901,1.072435,0.208423,0.309568,-0.222212,-0.057843,0
1620,2.714007,0.276125,0.355737,0.24862,-0.143363,-0.118633,0
1621,3.215545,-2.097902,0.335577,0.165022,0.182692,0.245369,0
1622,3.373548,-3.832445,0.001346,0.122108,0.412896,0.3097,0
1623,2.973891,-4.878186,0.523323,0.051518,0.453766,0.735791,0
1624,2.556916,-3.171247,0.526769,0.043357,0.591799,0.296614,0
1625,1.948832,-1.602868,0.181885,0.043578,0.739801,0.179672,0
1626,1.397453,-0.63749,0.8658,-0.214063,-0.063906,0.001051,0
1627,0.515848,0.002809,1.34593,-0.153421,-0.390667,0.052216,0
1628,-0.564544,0.696104,1.001005,-0.099555,-0.569437,0.295742,0
1629,-1.519134,1.812004,0.624371,-0.07706,-0.378664,0.349771,0
1630,-2.039751,2.163637,0.253884,-0.115022,-0.361419,0.293828,0
1631,-2.526547,1.724748,-0.1239,-0.176838,-0.343168,0.136253,0
1632,-3.011495,0.95998,-0.526891,-0.190352,-0.248775,-0.080644,0
1633,-3.434577,0.707121,-1.127726,-0.189095,-0.210718,-0.182417,0
1634,-3.175514,0.676234,-1.353408,-0.06174,0.135804,-0.20062,0
1635,-2.205655,-0.695858,-0.592847,0.066712,0.949863,-0.128544,0
1636,-1.854585,-1.72203,0.511189,0.036902,0.368531,-0.072178,0
1637,-1.75497,-0.168308,0.553691,-0.285044,-0.333028,-0.284957,0
1638,-0.398991,-0.107376,0.3911,0.102744,-0.513685,0.700711,0
1639,1.560775,1.317204,-0.052099,0.38993,-0.116531,1.192029,0
1640,0.876796,2.212416,-0.086866,1.252113,2.318352,-2.978514,0
1641,1.241895,0.508466,0.538505,0.638874,1.19698,-0.010204,0
1642,1.950098,0.568307,0.410916,-0.09719,-0.248651,0.554578,0
1643,0.250518,-1.364565,0.135534,0.162138,-0.149683,0.388792,0
1644,-1.156974,-0.882789,-0.043694,0.448886,0.405939,-0.074345,0
1645,-0.559969,1.511729,0.558817,0.391714,0.357126,-0.123657,0
1646,-0.221037,2.253469,0.188492,-0.22008,-0.137679,0.037033,0
1647,-0.137075,1.532686,0.013746,-0.120496,-0.220224,-0.291399,0
1648,-0.137872,-0.065349,-0.221357,-0.10221,-0.240008,-0.308685,0
1649,-0.168844,-0.668763,-0.343646,0.032507,-0.161113,-0.067657,0
1650,-0.051842,0.039998,-0.266825,0.099982,-0.171228,0.010068,0
1651,0.093448,0.276269,-0.071696,0.181837,-0.219776,0.013825,0
1652,0.333368,0.015592,0.173868,0.418564,-0.151227,-0.151274,0
1653,0.956547,-0.035165,0.338519,0.484477,-0.119888,-0.016071,0
